TEST_ID,SEED_NUMBER,SEED_LINK,SEED_MAP,SEED_TIME,SEED_MODE,ROUND_1_LAT,ROUND_1_LNG,ROUND_1_SUBDIVISION,ROUND_2_LAT,ROUND_2_LNG,ROUND_2_SUBDIVISION,ROUND_3_LAT,ROUND_3_LNG,ROUND_3_SUBDIVISION,ROUND_4_LAT,ROUND_4_LNG,ROUND_4_SUBDIVISION,ROUND_5_LAT,ROUND_5_LNG,ROUND_5_SUBDIVISION
OCT_23,29,https://www.geoguessr.com/challenge/ONwuXLo0gEk8vMbu,An Arbitrary Russia,60,NM,56.802249,62.565442,Sverdlovsk Oblast,62.261737,151.597697,Magadan Oblast,49.254453,138.190522,Khabarovsk,55.359612,69.252229,Tyumen Oblast,51.116373,55.369605,Orenburg Oblast
OCT_23,30,https://www.geoguessr.com/challenge/5XQT2u8HOkuPSWj4,An Arbitrary Russia,60,NM,49.935489,43.362151,Volgograd Oblast,49.923359,137.057236,Khabarovsk,46.493853,39.206639,Krasnodar Krai,44.82384,38.221225,Krasnodar Krai,48.863609,142.939853,Sakhalin Oblast
SEP_23,1,https://www.geoguessr.com/challenge/XMlVwaWoCxuQYCb2,An Arbitrary Russia,60,NM,65.168614,30.299152,Karelia,46.322857,46.304022,Astrakhan Oblast,50.456217,136.961134,Khabarovsk,55.979585,44.664791,Nizhny Novgorod Oblast,43.134201,134.274823,Primorye
SEP_23,2,https://www.geoguessr.com/challenge/tPRIWHAk5ZvlnOV0,An Arbitrary Russia,60,NM,45.164213,36.624398,Krasnodar Krai,48.847407,44.737616,Volgograd Oblast,53.450377,61.084153,Chelyabinsk,51.855452,43.489677,Saratov Oblast,63.288675,118.454387,Sakha
SEP_23,3,https://www.geoguessr.com/challenge/BivYE3LJc6fYk8OV,An Arbitrary Russia,60,NM,59.373311,49.743577,Kirov Oblast,57.868406,28.301007,Pskov Oblast,43.255805,46.300939,Chechnya,52.949031,35.979322,Oryol oblast,55.848282,49.233624,Tatarstan Republic
SEP_23,4,https://www.geoguessr.com/challenge/U2UBnq2Fm468SLop,An Arbitrary Russia,60,NM,62.443784,35.298347,Karelia,58.753857,32.937923,Novgorod Oblast,60.391195,33.939754,Leningradskaya Oblast',56.002665,49.438467,Tatarstan Republic,54.71076,73.265666,Omsk Oblast
SEP_23,5,https://www.geoguessr.com/challenge/lUWeVhrFpPLs6Mjp,An Arbitrary Russia,60,NM,58.00316,82.625192,Tomsk Oblast,50.167533,95.272442,Republic of Tyva,60.972927,29.169229,Leningradskaya Oblast',55.607615,98.581161,Irkutsk Oblast,43.453635,43.825644,Kabardino-Balkariya Republic
SEP_23,6,https://www.geoguessr.com/challenge/gIqsbICTOyuz2wCu,An Arbitrary Russia,60,NM,53.877437,51.323886,Samara Oblast,56.575102,36.587814,Tver Oblast,54.288004,45.415089,Mordoviya Republic,49.737648,43.683903,Volgograd Oblast,53.797689,86.79645,Kuzbass
SEP_23,7,https://www.geoguessr.com/challenge/5rEy5z18Ky0q5A2y,An Arbitrary Russia,60,NM,52.257979,43.753289,Saratov Oblast,46.539355,141.811928,Sakhalin Oblast,56.40006,39.072495,Yaroslavl Oblast,56.119451,61.929427,Chelyabinsk,53.077817,158.362533,Kamchatka
SEP_23,8,https://www.geoguessr.com/challenge/ZgCyeeXiphPMq7w6,An Arbitrary Russia,60,NM,66.189036,79.125575,Yamalo-Nenets,52.698928,38.181465,Lipetsk Oblast,50.608128,107.514757,Buryatiya Republic,55.321055,89.224338,Krasnoyarsk Krai,45.996153,38.167656,Krasnodar Krai
SEP_23,9,https://www.geoguessr.com/challenge/Jbf3TckVmyuA5Yrk,An Arbitrary Russia,60,NM,50.357897,38.648932,Belgorod Oblast,57.750253,40.710806,Kostroma Oblast,55.967068,52.316629,Tatarstan Republic,49.859178,45.436862,Volgograd Oblast,53.180385,33.600905,Bryansk Oblast
SEP_23,10,https://www.geoguessr.com/challenge/8jaQDg1oHOBGaEkB,An Arbitrary Russia,60,NM,56.703961,53.31596,Udmurtiya Republic,57.715741,38.839295,Yaroslavl Oblast,57.304747,49.648211,Kirov Oblast,51.479806,85.564496,Altai,54.203115,48.607348,Ulyanovsk
SEP_23,11,https://www.geoguessr.com/challenge/raefbYhUPeJUpTJ1,An Arbitrary Russia,60,NM,59.774185,70.626705,Khanty-Mansia,43.148092,44.405858,North Ossetia–Alania,56.519805,56.142621,Perm Krai,54.75833,38.081729,Moscow Oblast,55.596399,42.108326,Vladimir Oblast
SEP_23,12,https://www.geoguessr.com/challenge/GO1aRffxYrx9MSHl,An Arbitrary Russia,60,NM,55.891156,42.940629,Nizhny Novgorod Oblast,60.924946,61.52625,Sverdlovsk Oblast,44.591408,44.87648,Stavropol Kray,53.817119,53.163182,Orenburg Oblast,54.987482,36.471096,Kaluga Oblast
SEP_23,13,https://www.geoguessr.com/challenge/GZjk4NjCxuWSGQ3S,An Arbitrary Russia,60,NM,55.2965,89.33359,Krasnoyarsk Krai,64.228559,54.949306,Komi,46.861741,141.958913,Sakhalin Oblast,57.977935,56.1272,Perm Krai,56.71706,104.146729,Irkutsk Oblast
SEP_23,14,https://www.geoguessr.com/challenge/yBmn7p4rAPBU8AZY,An Arbitrary Russia,60,NM,60.829232,64.809621,Khanty-Mansia,57.696111,65.978789,Tyumen Oblast,51.099059,128.552081,Amur Oblast,51.049895,36.767962,Belgorod Oblast,64.963181,53.978062,Komi
SEP_23,15,https://www.geoguessr.com/challenge/Cf1TZFQBGk4s8h4v,An Arbitrary Russia,60,NM,54.878879,158.771899,Kamchatka,55.202354,43.62222,Nizhny Novgorod Oblast,59.641193,29.44036,Leningradskaya Oblast',52.068218,89.758477,Khakasiya Republic,62.409173,114.747522,Sakha
SEP_23,16,https://www.geoguessr.com/challenge/74DpMHvAjBRk9UZa,An Arbitrary Russia,60,NM,44.576808,43.147222,Stavropol Kray,53.921221,55.919707,Bashkortostan Republic,61.694943,50.822905,Komi,61.947746,52.278061,Komi,45.563082,45.901103,Kalmykiya Republic
SEP_23,17,https://www.geoguessr.com/challenge/zVNQ0PNK30oJrTal,An Arbitrary Russia,60,NM,54.007098,124.044485,Amur Oblast,55.235934,63.041376,Kurgan Oblast,61.918089,42.172706,Arkhangelskaya,54.596436,38.418445,Moscow Oblast,55.483113,60.557034,Chelyabinsk
SEP_23,18,https://www.geoguessr.com/challenge/2fCruNOimGRGlG2a,An Arbitrary Russia,60,NM,53.941174,37.701431,Tula Oblast,44.034534,44.5845,Stavropol Kray,43.155707,47.346751,Dagestan,52.493813,38.650205,Lipetsk Oblast,66.388009,35.603316,Murmansk
SEP_23,19,https://www.geoguessr.com/challenge/U9TCg8lbk4rVoZZJ,An Arbitrary Russia,60,NM,63.948834,54.529604,Komi,54.040778,41.71124,Ryazan Oblast,55.851787,46.551628,Chuvash Republic,55.587565,86.28643,Kuzbass,50.642276,55.635304,Aqtöbe
SEP_23,20,https://www.geoguessr.com/challenge/p0gWXj7Rb55LkVtD,An Arbitrary Russia,60,NM,50.739809,39.948537,Voronezh Oblast,60.653429,60.217198,Sverdlovsk Oblast,59.613567,150.904924,Magadan Oblast,62.35329,44.005308,Arkhangelskaya,59.057071,42.296095,Kostroma Oblast
AUG_23,1,https://www.geoguessr.com/challenge/ALEg8jlU30s4IhKF,A Balanced Russia,60,NM,51.79560688361968,37.66701605615154,Kursk Oblast,60.26732684145139,29.11675324552899,Leningradskaya Oblast',52.11995289130027,85.02242517028662,Altai Krai,55.73232891503547,41.54545758711512,Vladimir Oblast,51.32363075241619,94.79810010557803,Republic of Tyva
AUG_23,2,https://www.geoguessr.com/challenge/roEDrgQM0ek3Kfmo,A Balanced Russia,60,NM,52.33214879653382,86.98311553839741,Altai,53.65069213093324,38.14039564277517,Tula Oblast,43.32300368265659,44.11955776638085,North Ossetia–Alania,51.8440435012195,107.7099771414078,Buryatiya Republic,53.89205168432547,37.8385134733488,Tula Oblast
AUG_23,3,https://www.geoguessr.com/challenge/HSBU0Unm4TpPP1oH,A Balanced Russia,60,NM,53.72557153260464,58.2394539788751,Bashkortostan Republic,55.33700783241472,85.78402207764249,Kuzbass,52.42952115124065,143.1126945323098,Sakhalin Oblast,52.01722569747195,87.04465195275961,Altai,57.64076526290301,39.48337421361745,Yaroslavl Oblast
AUG_23,4,https://www.geoguessr.com/challenge/dDUKhgo7EUYKYRwh,A Balanced Russia,60,NM,53.33255369732784,37.45090712311636,Oryol oblast,51.48631042305288,90.21839657669784,Republic of Tyva,52.54305838450119,33.23532535498567,Bryansk Oblast,56.18016026370233,37.38416263379597,Moscow Oblast,43.79213887958922,46.54578467718305,Chechnya
AUG_23,5,https://www.geoguessr.com/challenge/hfdMRDq9MNYsW3lp,A Balanced Russia,60,NM,62.12589568205992,45.07506026972101,Arkhangelskaya,46.91640550065234,47.44237679826316,Astrakhan Oblast,59.60245473845212,69.42836752735407,Khanty-Mansia,56.58040665795927,57.97362297687918,Sverdlovsk Oblast,53.62162442790549,48.3431997923137,Ulyanovsk
AUG_23,6,https://www.geoguessr.com/challenge/Cnvijcfi1uqDYPaL,A Balanced Russia,60,NM,62.66615854866934,33.89966474682532,Karelia,52.63840364236574,83.03459806204528,Altai Krai,63.21849201635061,139.5566173024602,Sakha,52.21127234700189,93.7586935556326,Republic of Tyva,51.81395021716587,107.7171619515285,Buryatiya Republic
AUG_23,7,https://www.geoguessr.com/challenge/h2AIlr19rhd889Am,A Balanced Russia,60,NM,51.39022325029997,37.91169258964104,Belgorod Oblast,63.1223617432621,66.7054856803578,Khanty-Mansia,59.47347910805816,34.23899417006761,Leningradskaya Oblast',44.05311582247649,42.85248788838683,Stavropol Kray,68.7802047008794,30.5111419666393,Murmansk
AUG_23,8,https://www.geoguessr.com/challenge/USm3EDV02wwTPDZ8,A Balanced Russia,60,NM,43.85114217020356,41.58736337918806,Karachayevo-Cherkesiya Republic,52.62268354758542,82.30447472323613,Altai Krai,43.35255965747518,132.6697968109772,Primorye,52.11816181191801,113.4850340766167,Zabaykalskiy (Transbaikal) Kray,56.74885939674226,93.11609767989039,Krasnoyarsk Krai
AUG_23,9,https://www.geoguessr.com/challenge/JNJpPdnU7mGtteNG,A Balanced Russia,60,NM,58.57753921809843,80.93990124126886,Tomsk Oblast,53.25808349637457,50.67561215607184,Samara Oblast,50.28822195718956,40.26426033690853,Voronezh Oblast,55.10699405500169,84.44475043902683,Novosibirsk Oblast,59.48211183136636,34.15873036651394,Leningradskaya Oblast'
AUG_23,10,https://www.geoguessr.com/challenge/GF1oNSDpa5b9Ygzs,A Balanced Russia,60,NM,61.88277650194479,53.19792049117588,Komi,59.04089558152538,80.84657613188067,Tomsk Oblast,48.12125277768771,44.46662098475564,Kalmykiya Republic,58.48763745583375,58.73752425235143,Perm Krai,50.04087538068293,45.03739857738619,Volgograd Oblast
AUG_23,11,https://www.geoguessr.com/challenge/y6BlDTeZ9YlZJVKa,A Balanced Russia,60,NM,51.79133841351781,103.1581559193571,Irkutsk Oblast,59.45726208814633,40.05041171252271,Vologda Oblast,56.92594688782361,53.27293706730348,Udmurtiya Republic,55.97639262437002,40.89193020766442,Vladimir Oblast,50.36967618330749,103.276944979315,Buryatiya Republic
AUG_23,12,https://www.geoguessr.com/challenge/ROdFnXZca4tkWfDY,A Balanced Russia,60,NM,47.13485972996345,39.930700264404,Rostov,61.05244350303295,42.70810398203545,Arkhangelskaya,50.92467337463427,127.7952983217631,Amur Oblast,58.97298317103655,28.44824534208904,Leningradskaya Oblast',52.55138571117769,41.16535014669554,Tambov Oblast
AUG_23,13,https://www.geoguessr.com/challenge/X7GLF4cYtKUBJez9,A Balanced Russia,60,NM,44.48534715563346,41.54190326869996,Krasnodar Krai,45.77777609862015,41.47896190131006,Stavropol Kray,54.52640089795404,37.29315944961946,Tula Oblast,58.76626939008618,50.35559834354106,Kirov Oblast,63.22008913010423,118.1583756678674,Sakha
AUG_23,14,https://www.geoguessr.com/challenge/d4UxGB5WShS2yzz9,A Balanced Russia,60,NM,56.77036879971699,93.11589718786762,Krasnoyarsk Krai,48.29657335195873,39.93785268381225,Luhansk,63.68220643274419,54.25471183820948,Komi,54.71520574142869,42.81479417355906,Mordoviya Republic,43.63608179473451,44.02221127724972,Kabardino-Balkariya Republic
AUG_23,15,https://www.geoguessr.com/challenge/ZCVqzEMZwnnOlPIJ,A Balanced Russia,60,NM,52.00111807637587,55.19809060228868,Orenburg Oblast,52.11432842510866,113.4618895148388,Zabaykalskiy (Transbaikal) Kray,53.32737849279072,83.00348828682309,Altai Krai,61.03853156161785,28.95706710296798,Leningradskaya Oblast',56.48050476699102,43.78680544157096,Nizhny Novgorod Oblast
AUG_23,16,https://www.geoguessr.com/challenge/ja2FkZy61TWoXC91,A Balanced Russia,60,NM,46.95878734732432,47.40743564866994,Astrakhan Oblast,54.20523577221819,49.60717113753264,Ulyanovsk,43.86650667728264,46.82019134210935,Dagestan,53.28595495463117,34.15587154112544,Bryansk Oblast,53.69363530397219,52.60375020989576,Orenburg Oblast
AUG_23,17,https://www.geoguessr.com/challenge/wJE2xBBTxVIY9XtL,A Balanced Russia,60,NM,44.13814561086117,133.2710310874658,Primorye,53.08530613992598,46.05319700065151,Penza Oblast,52.59318936359916,39.43902929133629,Lipetsk Oblast,50.49155882424446,104.4848557724864,Selenge Province,55.31136765185961,85.57652866852614,Kuzbass
AUG_23,18,https://www.geoguessr.com/challenge/nKjjphFfK1aAvIhM,A Balanced Russia,60,NM,54.77585343556104,32.1549914454714,Smolensk Oblast,66.00539181530961,32.37727909293019,Karelia,50.30317559280307,95.12019657362103,Republic of Tyva,55.99895515347347,60.43999671627537,Chelyabinsk,48.1807825709277,40.41872672645567,Rostov
AUG_23,19,https://www.geoguessr.com/challenge/sk6UaW1w8a5nusV7,A Balanced Russia,60,NM,56.89529462745472,35.4496464282872,Tver Oblast,51.85355536752014,107.7014027425301,Buryatiya Republic,58.05852653587302,80.59970077375333,Tomsk Oblast,43.26494880946086,45.88031022679698,Chechnya,51.72986735447654,36.23309453724072,Kursk Oblast
AUG_23,20,https://www.geoguessr.com/challenge/fLptz3zrIDUAdgs4,A Balanced Russia,60,NM,50.40814317232964,86.8796524449005,Altai,60.14211389719638,64.74302711775461,Khanty-Mansia,51.62684469510965,39.39172764582462,Voronezh Oblast,60.47380363622138,51.045552918748,Komi,55.88022201119082,38.15989413998926,Moscow Oblast
JUN_24,1,https://www.geoguessr.com/challenge/NuxhLCzhlA4XLrcR,An Arbitrary Russia,60,NM,51.5481,46.81484,Saratov Oblast,43.60971,46.85396,Dagestan,63.50152,48.48042,Komi,54.8795,72.38348,Omsk Oblast,57.7072,35.10662,Tver Oblast
JUN_24,2,https://www.geoguessr.com/challenge/4jfXLs1xtZ8X4O3h,An Arbitrary Russia,60,NM,62.13973,72.01451,Khanty-Mansia,53.51374,91.8636,Krasnoyarsk Krai,47.53273,46.72812,Kalmykiya Republic,64.31015,76.11469,Yamalo-Nenets,55.95224,51.75581,Udmurtiya Republic
JUN_24,3,https://www.geoguessr.com/challenge/o19RToFzcJSWF8Ky,An Arbitrary Russia,60,NM,54.75161,51.49188,Tatarstan Republic,56.66883,40.550711,Ivanovo Oblast,64.34535,76.21063,Yamalo-Nenets,52.33257,56.0057,Orenburg Oblast,68.255183,33.313969,Murmansk
JUN_24,4,https://www.geoguessr.com/challenge/O9yXCiJbXLxZ4v3B,An Arbitrary Russia,60,NM,51.14317,55.12033,Orenburg Oblast,44.62384,132.78182,Primorye,54.82907,22.13546,Kaliningrad Oblast,59.66994208104249,150.6148073754577,Magadan Oblast,43.95358,132.13455,Primorye
JUN_24,5,https://www.geoguessr.com/challenge/kKyUoCMexxO5pUN6,An Arbitrary Russia,60,NM,59.37901,33.84319,Leningradskaya Oblast',54.483122,101.065953,Irkutsk Oblast,53.06899,158.53835,Kamchatka,48.53851,134.64152,Jewish Autonomous Oblast,52.54946,42.5308,Tambov Oblast
JUN_24,6,https://www.geoguessr.com/challenge/lS527K3EVDRM0vml,An Arbitrary Russia,60,NM,64.29426,75.9922,Yamalo-Nenets,61.51596,53.78219,Komi,53.67829,33.15076,Bryansk Oblast,61.140817,32.497723,Karelia,54.088765,45.092076,Mordoviya Republic
JUN_24,7,https://www.geoguessr.com/challenge/JcyXCChj7ApSYUPz,An Arbitrary Russia,60,NM,63.53034,45.78927,Arkhangelskaya,52.88728,91.42976,Khakasiya Republic,63.19217,75.48037,Yamalo-Nenets,51.47908,81.22321,Altai Krai,59.02004,28.46752,Leningradskaya Oblast'
JUN_24,8,https://www.geoguessr.com/challenge/KQoY68uTyr4xxq3K,An Arbitrary Russia,60,NM,59.19086,31.26485,Leningradskaya Oblast',53.06912,40.3827,Tambov Oblast,43.58161,131.86275,Primorye,56.840179,124.95552,Sakha,54.51153,90.03146,Khakasiya Republic
JUN_24,9,https://www.geoguessr.com/challenge/e4zOIbyaezWBERl8,An Arbitrary Russia,60,NM,65.15649,77.73875,Yamalo-Nenets,56.996549,60.578201,Sverdlovsk Oblast,56.579645,86.116884,Tomsk Oblast,59.68624559190605,150.9244467699665,Magadan Oblast,54.80095,21.81997,Kaliningrad Oblast
JUN_24,10,https://www.geoguessr.com/challenge/QBG8kt9AZUUitbKa,An Arbitrary Russia,60,NM,54.76848,52.49195,Tatarstan Republic,59.11783,66.07339,Khanty-Mansia,62.007577,114.219559,Sakha,50.74396,115.96173,Zabaykalskiy (Transbaikal) Kray,53.35659,83.49605,Altai Krai
JUN_24,11,https://www.geoguessr.com/challenge/1LvlLviiOvRxaP1s,An Arbitrary Russia,60,NM,54.77421,56.03399,Bashkortostan Republic,54.73803,20.97116,Kaliningrad Oblast,51.31827,58.43293,Orenburg Oblast,56.47542,68.44616,Tyumen Oblast,42.69577,47.6985,Dagestan
JUN_24,12,https://www.geoguessr.com/challenge/i8TVElKSR8XpSOBL,An Arbitrary Russia,60,NM,47.277756,134.452782,Khabarovsk,52.54494,107.11117,Buryatiya Republic,53.39235,92.04653,Krasnoyarsk Krai,56.10948,91.92131,Krasnoyarsk Krai,45.22754,42.37689,Stavropol Kray
JUN_24,13,https://www.geoguessr.com/challenge/ugt2CbYrpol1QemH,An Arbitrary Russia,60,NM,55.53321,41.41334,Vladimir Oblast,55.0895,21.79525,Kaliningrad Oblast,54.04863,74.39581,Omsk Oblast,54.2306,80.21037,Novosibirsk Oblast,43.23013,131.96468,Primorye
JUN_24,14,https://www.geoguessr.com/challenge/aPcRDCdeLETrdT8W,An Arbitrary Russia,60,NM,57.446369,40.594325,Kostroma Oblast,51.23498,58.61899,Orenburg Oblast,51.97619,85.89256,Altai,51.39277,110.17175,Zabaykalskiy (Transbaikal) Kray,43.87484,135.44383,Primorye
JUN_24,15,https://www.geoguessr.com/challenge/yysA6KhJYluqaJ9W,An Arbitrary Russia,60,NM,43.91937,132.03197,Primorye,51.973,108.14638,Buryatiya Republic,55.3986,65.38976,Kurgan Oblast,55.09696,75.1497,Omsk Oblast,51.32311,85.67063,Altai
JUN_24,16,https://www.geoguessr.com/challenge/2Yb4Alt0Gyup3Ozg,An Arbitrary Russia,60,NM,55.14443,37.94789,Moscow Oblast,50.51314,40.490248,Voronezh Oblast,43.70401,44.56466,North Ossetia–Alania,52.562374,103.847866,Irkutsk Oblast,50.21054,44.91994,Volgograd Oblast
JUN_24,17,https://www.geoguessr.com/challenge/t3UBzChLuQhqPuxD,An Arbitrary Russia,60,NM,56.63721,56.16049,Perm Krai,66.38767142113618,79.29254659288732,Yamalo-Nenets,54.950309,98.866817,Irkutsk Oblast,55.408795,43.16719,Nizhny Novgorod Oblast,51.550282,93.533637,Republic of Tyva
JUN_24,18,https://www.geoguessr.com/challenge/OFBijiu2ll007xuP,An Arbitrary Russia,60,NM,51.60251,85.81452,Altai,45.23855,39.02676,Krasnodar Krai,57.790091,39.970637,Yaroslavl Oblast,63.19217,75.48037,Yamalo-Nenets,58.07635,49.08735,Kirov Oblast
JUN_24,19,https://www.geoguessr.com/challenge/NiUcybzOLvvLyhTw,An Arbitrary Russia,60,NM,54.58033,90.77421,Khakasiya Republic,56.562809,83.618052,Tomsk Oblast,51.698833,35.959573,Kursk Oblast,61.869032,132.262824,Sakha,52.01632,47.33896,Saratov Oblast
JUN_24,20,https://www.geoguessr.com/challenge/686TLTfBCEU8c2At,An Arbitrary Russia,60,NM,54.408485,48.298433,Ulyanovsk,56.668233,124.839786,Sakha,56.358787,28.221957,Ludza Municipality,55.65716,48.5534,Tatarstan Republic,58.948055,34.144023,Novgorod Oblast
JUL_24,1,https://www.geoguessr.com/challenge/N1dHsZkZ28zXY7hG,An Arbitrary Russia,30,NM,55.98744,84.81198,Kuzbass,51.932654,94.329829,Republic of Tyva,55.03087,60.33596,Chelyabinsk,48.36283,142.66888,Sakhalin Oblast,49.4398,142.84236,Sakhalin Oblast
JUL_24,2,https://www.geoguessr.com/challenge/oTZ45Fz6SXkTxamx,An Arbitrary Russia,30,NM,55.050609,46.846576,Chuvash Republic,55.040048,32.789964,Smolensk Oblast,46.30081,47.9486,Astrakhan Oblast,69.435601,31.027367,Murmansk,57.92231,56.14196,Perm Krai
JUL_24,3,https://www.geoguessr.com/challenge/m9vlExdQUamBw93o,An Arbitrary Russia,30,NM,55.38147,38.26029,Moscow Oblast,53.13746,91.44832,Khakasiya Republic,55.1451,86.06664,Kuzbass,60.78384,28.66411,Leningradskaya Oblast',52.73643,59.02225,Bashkortostan Republic
JUL_24,4,https://www.geoguessr.com/challenge/GC3HSXwBQYWgzzLS,An Arbitrary Russia,30,NM,54.21483,74.72242,Omsk Oblast,54.879375,32.395608,Smolensk Oblast,46.2643,47.98338,Astrakhan Oblast,50.611394,41.138013,Voronezh Oblast,60.49945,48.11596,Kirov Oblast
JUL_24,5,https://www.geoguessr.com/challenge/W6YMGkiKSEuXJL02,An Arbitrary Russia,30,NM,56.042787,46.298624,Chuvash Republic,57.75016,39.805248,Yaroslavl Oblast,55.065882,32.620299,Smolensk Oblast,45.65577,39.71357,Krasnodar Krai,57.56301,39.938037,Yaroslavl Oblast
JUL_24,6,https://www.geoguessr.com/challenge/v7rOMVTUaTrXhHaM,An Arbitrary Russia,30,NM,55.30508,35.69158,Moscow Oblast,48.77696,132.86583,Jewish Autonomous Oblast,56.10596,92.68221,Krasnoyarsk Krai,54.47119,90.23682,Khakasiya Republic,57.509875,38.340418,Yaroslavl Oblast
JUL_24,7,https://www.geoguessr.com/challenge/YyBquU5OqcXuE04V,An Arbitrary Russia,30,NM,51.82071,55.0975,Orenburg Oblast,59.094606,60.476822,Sverdlovsk Oblast,51.33766,57.14953,Orenburg Oblast,58.262158,42.26633,Kostroma Oblast,61.41835450477151,152.1236591874305,Magadan Oblast
JUL_24,8,https://www.geoguessr.com/challenge/O1d5XmN8OUzqyFZm,An Arbitrary Russia,30,NM,51.502495,90.202837,Republic of Tyva,66.947484,29.482869,Lapland,51.74413,85.72679,Altai,55.99018,92.68374,Krasnoyarsk Krai,56.01874,39.18067,Vladimir Oblast
JUL_24,9,https://www.geoguessr.com/challenge/yyS1HazL35zBbjPp,An Arbitrary Russia,30,NM,68.730818,30.393222,Murmansk,67.272825,32.376748,Murmansk,58.01725,55.88132,Perm Krai,57.75527,36.60382,Tver Oblast,48.19236,44.40514,Kalmykiya Republic
JUL_24,10,https://www.geoguessr.com/challenge/SkmEMPqdfbogsUi2,An Arbitrary Russia,30,NM,51.928739,39.152628,Voronezh Oblast,56.743151,46.925384,Mariy-El Republic,54.20442,36.37922,Tula Oblast,61.348028,129.016199,Sakha,44.65743,41.7386,Stavropol Kray
JUL_24,11,https://www.geoguessr.com/challenge/ZmWzrp69ZU4F2KsW,An Arbitrary Russia,30,NM,55.32763,39.07322,Moscow Oblast,57.78339,48.91638,Kirov Oblast,56.05927,43.678136,Nizhny Novgorod Oblast,55.98523,38.33844,Moscow Oblast,51.468503,128.144863,Amur Oblast
JUL_24,12,https://www.geoguessr.com/challenge/Az2kHNOAvO17SoVw,An Arbitrary Russia,30,NM,42.92613,47.34868,Dagestan,46.07228,41.92056,Kalmykiya Republic,59.2509,39.84626,Vologda Oblast,48.29978,39.93849,Rostov,57.68898,34.21522,Tver Oblast
JUL_24,13,https://www.geoguessr.com/challenge/QMACVSeLnXzjzSqW,An Arbitrary Russia,30,NM,44.09863,40.65248,Krasnodar Krai,53.17202,157.90701,Kamchatka,53.39394,157.50766,Kamchatka,60.5508,34.17955,Leningradskaya Oblast',54.933971,43.218473,Nizhny Novgorod Oblast
JUL_24,14,https://www.geoguessr.com/challenge/k3qDIgr9sitetfSY,An Arbitrary Russia,30,NM,44.15977,135.12127,Primorye,50.68408,41.97277,Volgograd Oblast,58.361769,45.090505,Kostroma Oblast,57.03755,35.17245,Tver Oblast,63.22012,76.13478,Yamalo-Nenets
JUL_24,15,https://www.geoguessr.com/challenge/Q9bCMb2aoA6QVNeH,An Arbitrary Russia,30,NM,52.310732,104.262394,Irkutsk Oblast,57.694729,41.021128,Kostroma Oblast,43.51981,43.50531,Kabardino-Balkariya Republic,53.32268,83.63953,Altai Krai,52.908682,38.09622,Tula Oblast
JUL_24,16,https://www.geoguessr.com/challenge/ysD8DkbIlAfvs7fI,An Arbitrary Russia,30,NM,54.444394,48.801564,Ulyanovsk,65.74703,70.15052,Yamalo-Nenets,57.52548,47.96329,Kirov Oblast,51.79669,102.93525,Buryatiya Republic,56.26589,40.2945,Vladimir Oblast
JUL_24,17,https://www.geoguessr.com/challenge/chNH2VxcaxLqDL5N,An Arbitrary Russia,30,NM,53.32242,44.05854,Penza Oblast,57.0188,57.46431,Perm Krai,55.58971,37.53701,Moscow,48.60504,134.04685,Jewish Autonomous Oblast,54.5054,50.55432,Tatarstan Republic
JUL_24,18,https://www.geoguessr.com/challenge/NCYI7tcBRZ2mMfer,An Arbitrary Russia,30,NM,58.50171,49.62452,Kirov Oblast,51.94098,48.51889,Saratov Oblast,46.23824,44.03745,Kalmykiya Republic,56.39043,38.73851,Vladimir Oblast,58.12144,57.71486,Perm Krai
JUL_24,19,https://www.geoguessr.com/challenge/damCFIYoa0whjnlv,An Arbitrary Russia,30,NM,54.0513,59.44825,Chelyabinsk,44.42627,135.7582,Primorye,43.21609,44.7269,Ingushetiya Republic,60.886865,33.234324,Karelia,54.435976,46.58399,Ulyanovsk
JUL_24,20,https://www.geoguessr.com/challenge/ZzXXHFyLyqb9PBBU,An Arbitrary Russia,30,NM,52.358303,127.366413,Amur Oblast,55.357565,34.030596,Smolensk Oblast,56.842445,124.908258,Sakha,53.921869,32.919605,Smolensk Oblast,62.718,51.41026,Komi
